6.946182338587168249e-05,-5.696137502133950239e-05,-1.436999619016955705e-07,-7.101446297247318387e-06,9.480783799850194207e-06,2.291613266187960863e-05,-1.779246189674911187e-06,-3.798093354285646544e-06,6.157053727915987630e-06,2.402783845975541025e-07,-2.325881648368533833e-06,1.804032196834141649e-06,2.762984391778250989e-07,-3.814713624356847736e-06,5.088556558632305392e-05,4.108413165880892057e-07,6.372234566533532479e-06,-8.621074678066049273e-06,-2.224027850082567316e-05,1.267940361458580193e-06,4.387406323544849688e-07,-3.444618284765600324e-06,-4.612364078328775831e-09,1.304604415042103252e-06,-2.495629751772052225e-06,3.781348104004171339e-07,3.733604985989964574e-06,2.636175331409617340e-06,-5.746670315026834816e-07,-8.267466942763506795e-07,-1.365412019056644866e-06,-7.780381513685511428e-07,-6.232573365403396365e-07,-2.000988222783074848e-07,2.543425409706017024e-07,2.416845184266052406e-07,8.078245592374359719e-08,-1.276249745248694099e-07,-1.770588380248284866e-07,3.406092287196835594e-06,-2.661274728928648441e-06,-3.477914082213239939e-06,6.921288851821274855e-08,2.934778658591559897e-07,-3.207870936150214568e-07,3.883686197879992997e-07,1.353523994456946795e-07,-2.452462530005563376e-08,1.031486240694936521e-08,8.623258483802345125e-07,3.729982449027157612e-06,4.046036725065050453e-06,3.151640319829106199e-07,2.628672965531931504e-07,4.682953454048259832e-07,-7.651390915836194839e-08,-4.013506868413220701e-07,7.792511057209096930e-08,-1.286537554004573977e-07,-4.284699733575042108e-07,8.925525967666760824e-06,-9.181673889585982211e-07,1.042862257596665245e-06,-1.969770466607105133e-07,1.151498239373306848e-07,-6.709813028315704155e-07,1.748914602420408048e-07,3.194677171540061191e-07,-7.403910310307079178e-07,1.234050546751229006e-06,-9.690249101685031240e-07,7.762210525966466227e-07,-3.173275563041814148e-07,9.003982272742498030e-07,-6.773497807297525633e-07,1.419612885657733234e-07,1.921319940696274790e-07,2.359628463864666317e-06,-1.698613641960713200e-06,6.751648916418014428e-07,-6.056898272770826093e-07,5.657843886203062193e-07,-8.863814421522770586e-08,-1.811692881533390213e-07,1.015607815689214974e-06,-6.032581561452527282e-08,-5.616589346884350664e-08,3.972210160842041001e-08,6.234215341371707249e-08,-1.168004216474481940e-06,-4.550973039402013331e-07,-2.098676690640000367e-07,2.137198019633483620e-07,3.987893168590216331e-07,-2.069067822387557554e-08,6.780845597805813217e-07,-4.028496827123261828e-08,-6.678966909073555125e-07,6.795958271002337768e-07,8.357157228321825154e-07,-8.014376041045700281e-07,-1.712445489529190246e-07,1.122413390262553657e-06,-6.883264950420693881e-07,1.614300926881744060e-06
-5.696137502133950239e-05,6.311883832845536200e-05,-9.410975558104015263e-07,6.818409481678979702e-06,-9.779689434752483044e-06,-2.603593121428002060e-05,1.571999282104995118e-06,3.741680325541273951e-07,-4.270440167200285526e-06,3.547469242324034695e-08,1.391502380914127582e-06,-3.141820028003604497e-06,6.933311029543770645e-07,4.699573916818372428e-06,-5.713228175150974499e-05,1.930314612079854063e-06,-6.771189152960833623e-06,9.461740972845890670e-06,2.395072264283301016e-05,-2.075898784907232991e-06,-7.206665110894318595e-07,4.863287127332365652e-06,3.764300395447552365e-07,-1.635215457760864377e-06,2.858310545770808712e-06,-1.095271612515671816e-06,-3.648306371536606173e-06,-1.589072426902698563e-06,-4.757127632133459273e-07,1.077847898274741044e-06,8.242733265434198139e-07,3.474136624789033837e-07,1.437121588228362343e-06,-1.068283019766237148e-06,1.812863248286671126e-07,-7.181662994087521594e-07,1.800375956151477655e-08,3.381557426456305529e-07,-3.990878874231038829e-07,-1.931537799801477881e-06,2.010485140083956157e-06,3.520506105962472125e-06,-1.391605791890764342e-07,8.088945841985900950e-08,8.808151834236826162e-07,-5.965745741986922473e-07,-1.109383101097860679e-07,2.068379369902658696e-07,4.195481879471343043e-07,-4.174293989680241787e-07,-3.073567506337749059e-06,-4.397798465706776464e-06,-1.538768985425752619e-07,-8.873966466709061852e-07,-6.631218889106743883e-07,-9.671347773705449085e-08,9.980081651259956101e-07,-9.393363417327733982e-08,-3.082062194894255110e-07,-1.154091557515370278e-07,-9.204808235154207283e-06,1.194014004982749968e-06,-1.485457734119134761e-06,-3.568290629849522897e-07,5.243762629047790816e-08,7.441694689838162762e-07,-1.295037118336605502e-07,-5.001159905363058653e-07,5.606389965168493206e-07,-9.602038085384348943e-07,1.386217669320515357e-06,-2.417586984735625195e-07,3.338197997753300130e-08,-1.300060326275559644e-06,7.693619022973522587e-07,4.008643487004230325e-07,-3.562380130839616223e-07,-1.597021714196115775e-06,8.832891641699169815e-07,-3.773533077449506601e-07,8.141850196234953911e-07,-6.200431751378942259e-07,-9.076405732665281620e-08,1.932159585074041626e-07,-4.840919225286553642e-07,-2.138903014696512661e-08,1.675686289613041078e-07,-1.260838280527537586e-07,-4.475181076860921760e-07,1.561941085789958055e-06,7.763374159297034376e-07,-1.949800628962575286e-08,-2.725172282120929315e-07,-3.087578986618552578e-07,-2.265506047266956591e-07,-8.361624847698825415e-07,4.250411143379330231e-07,1.083794200971304785e-06,-1.012114678495881996e-06,-8.555652518570003635e-07,5.963006412003954041e-07,3.418100504586718722e-07,-1.462909762350327161e-06,9.390104415202650009e-07,-1.752506574874629572e-06
-1.436999619016955705e-07,-9.410975558104015263e-07,9.104432947375573352e-06,-2.505833978904787905e-06,-1.871535732826608883e-06,-1.738389785364247095e-06,-1.427935341886285408e-06,-5.195464960156784326e-07,-4.744218118274022050e-07,5.444174555461988529e-07,-5.456104341320998035e-08,8.255179411433973759e-08,-1.677053571446520283e-07,-2.561246101067048567e-07,2.291708648233317387e-06,-4.224732180516712781e-06,3.223799094093651931e-07,1.554782286800747081e-06,9.623332380733538557e-07,5.771274614181166733e-07,1.450553807332364897e-06,-1.059756697074277316e-06,1.096256970953454343e-07,-6.417820470667827585e-07,3.032977719731885888e-08,3.619775721243677794e-07,-4.175286274520359171e-07,4.153612266281517067e-06,9.131804998908324771e-07,-1.648265032449163314e-06,-1.190408314000977002e-06,-6.153919956316257363e-07,-1.089274302743822724e-07,-2.259449992647134016e-06,2.717300956823474301e-06,-2.674265965226573324e-06,-5.632443548765803396e-07,-1.986220202008689233e-06,1.861706766702364677e-06,-1.261372837210661057e-07,7.995786155102167236e-08,7.927022978405748160e-09,1.092863006831427853e-07,3.711971714568892509e-07,-2.290119773112868784e-09,-9.110453879687236997e-08,3.502418028625968735e-09,2.125727045202575015e-07,-3.295584090344280711e-07,9.517712034809066897e-08,1.764850345869649797e-06,-9.638607234023801745e-07,-1.000938632969605155e-07,4.515990215027526235e-08,3.557987987650921218e-07,2.857356853149035371e-07,-8.321404626772141378e-07,2.886164933625048857e-07,4.792499249349490865e-07,-1.028726820938815670e-07,9.561883455771830929e-07,-2.296264522205862452e-07,-2.820032204742205984e-07,7.299521601862918689e-07,-1.070691129482741103e-06,1.410979156976765898e-06,-4.190598162204527812e-07,7.109817425746888762e-07,-3.021324417082303267e-07,1.222636082829049137e-06,-5.584148313351295751e-07,4.081700069481158508e-07,-2.138742252180955211e-07,3.352328465655415241e-07,-2.417058702861222359e-07,-1.632023018034900485e-08,-7.179183934506744002e-11,2.190899506895583942e-07,-3.986561394374682919e-07,7.111246399569270258e-08,-3.335593018915789221e-07,8.607597543261385954e-07,-4.741105791066846311e-07,-1.833640697936523342e-07,1.219401761667817355e-06,-1.247228430538831223e-06,1.312180542059671825e-06,-2.420452145121497662e-07,8.171875002073585999e-07,-6.730380779398367449e-07,1.038535442042493013e-06,-1.260413488973490991e-06,-1.637860461334375634e-07,-3.427790485078517231e-07,8.044978480875266802e-07,1.740164199166598170e-06,2.001732789311995716e-07,2.373545335241419994e-07,-7.178756788656098741e-07,-8.126107085165280459e-07,6.181644437695764905e-07,-2.325695030147645199e-07,-6.905448169124943415e-07,2.414328766346938730e-07,-4.033209099403212415e-07
-7.101446297247318387e-06,6.818409481678979702e-06,-2.505833978904787905e-06,1.077548196438052257e-05,-5.517218874628607660e-06,-5.625325689467129002e-06,1.100829079938284481e-06,-8.913466976062695828e-08,-4.872154546135843321e-07,3.980146040814074634e-07,6.243833336845160215e-07,3.782996586832670111e-08,-2.865462655783108833e-07,1.260311664383355030e-06,-6.349930966048916855e-06,2.496233111111049158e-07,-5.165715351787112818e-06,3.289994453452021192e-06,4.592386167481729418e-06,-6.074029746563610542e-07,2.983103959285572009e-07,1.057842434515709488e-06,-6.564740138581678837e-07,-3.068796785898212837e-07,2.263338795106115030e-07,6.214085237410725065e-07,-5.361388749010784406e-07,1.079896038667931910e-06,-4.685443062522837886e-08,1.346314428444757266e-08,-1.506903437203990416e-08,1.442051579549772382e-07,4.033342809007695780e-07,5.238735205680353249e-09,-1.183448071934888677e-07,2.344685674216976070e-08,2.310771081408032330e-07,-3.469687630939703667e-07,1.075166995345328626e-07,-2.450756723333117022e-06,3.871559894495085688e-07,1.681191519095080228e-06,1.231798021856377706e-07,-6.998535985659665428e-07,1.216648197991420251e-07,2.167698516928034051e-07,-9.892925974269562054e-07,-6.072641047560456317e-07,4.987425078541546080e-07,-1.515147753567733693e-07,9.278956022125959507e-08,-1.091608794692670495e-06,-3.130257547307440000e-07,6.017303621477699982e-07,-6.264403321738633887e-07,2.879036553244627476e-07,4.428524151200635294e-07,2.484621812267079578e-07,-3.025805331088907719e-07,-4.071272669295152707e-08,-2.105836027451170991e-06,2.406664996557124966e-09,-3.810609394949196740e-07,-1.868495815908101106e-07,7.071843053087412422e-08,6.928808173833932047e-07,2.299095153085684510e-07,-1.258740724300156805e-07,2.924617051806517034e-08,1.871138084611626447e-06,-1.409800557967898243e-06,7.002504109399888761e-07,-2.442788151258966283e-07,-1.613929418964427538e-07,-3.762347518336556008e-07,3.380786316665255982e-07,-1.529603603452008629e-07,1.785585151589914961e-06,-7.512074107405749774e-07,3.517537912508911033e-07,-1.532796575623266514e-07,-1.410851616853751913e-08,1.649716554686064220e-08,-2.493708582137333633e-07,-1.382673159582223876e-07,4.673873565072653435e-08,4.309662421327781587e-07,8.426312433229547679e-08,-5.101029379100114961e-07,8.153250371609949488e-07,1.012027161499384886e-07,-4.223308925042145238e-07,1.273031323333627477e-07,3.184113866131306376e-08,-8.248424094120400208e-08,8.419816578013780584e-08,-4.617134637879307323e-07,-9.350345392280943028e-08,-7.298644277424452535e-08,5.850609611122766171e-07,-1.650967160002289782e-07,-1.491188864440645236e-07,5.589990873623420332e-08,7.088003612494153696e-08,5.302518205715609562e-07
9.480783799850194207e-06,-9.779689434752483044e-06,-1.871535732826608883e-06,-5.517218874628607660e-06,1.221182780594382221e-05,4.403401161818397655e-06,-7.124875570208194626e-07,8.452227911698103665e-07,4.172499703845163812e-07,-5.979369923359017282e-08,-1.377953526014686658e-06,5.109966487567154917e-07,1.925177852012272529e-07,-9.439125103767232361e-07,9.412055379688555711e-06,1.566848686337164829e-06,3.294580285858320647e-06,-7.100443112278755504e-06,-5.052978087389290807e-06,3.166139593950714551e-07,-1.358382672759157325e-06,-7.572557775948174785e-07,-1.551466588461961942e-07,1.657169462915435056e-06,-3.095980017381477297e-07,-5.714508996049851601e-07,-4.016439368838580480e-08,-1.710025375331810729e-06,5.431586423422401668e-08,2.330213911402933472e-06,-1.233151291858483058e-06,-1.700504411193818317e-07,6.656096448264258746e-08,4.309449779876436669e-07,3.543385474104670363e-07,-1.048000908868007891e-06,3.769355134139417867e-07,5.940548631972139539e-07,-1.260925320402334952e-07,3.981212218268805540e-07,-5.509536307052603239e-08,-1.156508071276095274e-06,-3.086419942551978152e-07,6.554572414252652971e-07,-6.827784433193624371e-07,3.167396830692232689e-07,5.151138014449632772e-07,2.594339054415157832e-07,-3.518160521303450383e-07,-4.407321111444659006e-08,-2.849349841787770538e-06,1.867215868184246243e-06,4.776038556340312626e-07,-6.596849436569036164e-07,6.403497344268939393e-07,-3.318369205562196793e-07,4.370114151511701998e-07,-8.712333154552359067e-07,-2.618431276164068215e-07,1.034078909583418949e-06,2.179663383487462287e-06,6.884782881617072370e-07,7.482281404037739354e-07,4.952803523414686586e-07,-3.475777896030746135e-07,-6.608723142567902579e-07,2.660581692469253145e-07,-4.170696789575673439e-08,-4.749728833852128496e-07,-2.293780922989449678e-06,2.327693999601026370e-07,-2.201787311872444476e-07,4.476431097055300636e-07,8.754231143325437065e-10,4.284041462428860651e-07,-1.379415529012567620e-07,8.528033409736912454e-08,2.542531874677020635e-07,-1.494206607874896901e-07,-3.348072272904517446e-07,3.161861827039923708e-07,-2.661832413886284796e-07,5.276184075077017555e-08,3.117877274947101501e-07,-4.720529986477300300e-07,3.692933913071153654e-07,-4.193316546371836064e-07,8.242347616586943526e-09,1.996567032833771029e-07,-4.424340806035155828e-07,-4.455032093292818408e-07,3.553921821676313494e-07,-2.242822664405775518e-07,-1.703975663064614591e-08,1.652159520251520542e-08,-3.143322962126734562e-07,2.761850064511503178e-07,3.764442903552383114e-07,-8.972510747938071396e-08,-2.797752776745341593e-07,-2.663748436006835997e-08,3.760744445496108596e-07,-2.464403157292231643e-07,-1.112002652256924697e-07,1.337597370909577597e-07
2.291613266187960863e-05,-2.603593121428002060e-05,-1.738389785364247095e-06,-5.625325689467129002e-06,4.403401161818397655e-06,2.226036464333228012e-05,-4.227205581580042838e-06,1.228833490277189130e-06,-1.811694336163335796e-07,-1.656615651948142179e-07,-8.847450229085553054e-07,-3.434717288727213251e-08,6.232846777487853098e-07,-1.321505956678467012e-06,2.404341199402040518e-05,9.880821689809867812e-07,4.660541394213272430e-06,-5.067655612382399074e-06,-1.670941092956060769e-05,2.921145914394294449e-06,-1.924693620037065434e-06,-5.648892046105360501e-07,2.051435589056453891e-07,9.706346420555077176e-07,-9.417338954567404380e-08,-7.593689699953048688e-07,8.340943723166361660e-07,-1.487409474201644664e-06,7.791640350700659262e-08,-1.177166372417393187e-06,1.629235707026127831e-06,-4.289729469500008682e-07,-4.079031712728759600e-07,9.626342480585439946e-07,-1.435966684338025387e-06,1.886934494350231890e-06,-5.556573559930651608e-07,9.459565386405897593e-07,-3.869913408013350864e-07,1.382013307558814480e-06,-1.054400324461458814e-06,-2.707400239662515955e-06,5.959546599041753771e-08,-4.157020275989781751e-07,-2.272649133324226785e-07,9.219687240999372551e-08,8.388919548908758595e-07,2.807593989183538302e-07,-1.584735969311683961e-07,6.021312650332524311e-09,1.520410112663207451e-06,2.554657252409713878e-06,7.712941953370576406e-07,7.872084003094754903e-07,5.438707982495229313e-07,-3.863885012027621873e-07,-6.940031663187960871e-07,2.708292985945516875e-07,-5.726398013005653174e-08,-5.126576046376851842e-07,4.046835527761844904e-06,-4.029973577902636246e-07,5.733810116799200481e-07,9.006828366700701951e-07,-4.626694485783661757e-07,-9.038777580080334040e-07,-4.614510233577159347e-07,2.419759806651881448e-08,6.968268916382449093e-07,-6.081311667641474128e-07,1.115212079786310865e-06,-1.855012871307602580e-06,8.557688339928310819e-07,4.915177696842834315e-08,5.931275790603694912e-07,-3.726608044110167634e-07,-7.758566616735777238e-09,-1.348920679467105913e-06,8.020974912981754167e-07,-1.703822323871285117e-07,-2.183205288460073773e-08,-1.524706212424968152e-07,3.747118483901033847e-07,-3.991555975010448152e-07,-5.516999583255524580e-07,1.147596354739029617e-06,-7.928300341852681851e-07,-1.220860875146577449e-07,-1.148144372252242428e-07,-1.567242336065165051e-07,-1.094444055108552451e-06,8.236636382204194332e-07,9.575143257962991360e-08,4.700876649312640666e-07,-6.554802633099673312e-08,-2.626489793414691448e-07,-3.021246827618524670e-08,-5.924309397812724160e-07,5.985121848257949844e-07,-4.018627008100490274e-07,2.159444399874091456e-07,-2.013492249909104440e-07,2.381429521770111801e-08,1.204956861078543942e-07,8.369695141623406078e-08
-1.779246189674911187e-06,1.571999282104995118e-06,-1.427935341886285408e-06,1.100829079938284481e-06,-7.124875570208194626e-07,-4.227205581580042838e-06,1.282737645505423555e-05,-5.656231589190777521e-06,1.370960746939286054e-06,-4.843054931440392063e-07,1.345394282692366717e-06,-1.113848253704779111e-06,-1.883728010225467017e-07,7.335039319522614544e-07,-1.930178626649484041e-06,5.356354197826824278e-07,-6.344110291610398113e-07,3.176532194868907038e-07,2.881285689534041905e-06,-6.209013007786111412e-06,3.875197883792145022e-06,-3.907920754489250570e-07,3.106471851946777364e-08,-1.948474716540162901e-06,1.202998706459896039e-06,8.181579073037079446e-07,-7.156333715847192403e-07,-4.080074664003713297e-07,9.661818321956911219e-08,-2.092242997265621716e-07,-4.610168268540904346e-07,2.345407783810823970e-06,-9.978524772962881980e-07,6.050532301445531593e-07,-3.122840421166656454e-07,4.879118722694001993e-07,-3.622456015857441232e-07,-2.561463054634029350e-08,-6.515640809525454487e-09,3.024783832259600181e-07,-3.681917648995426471e-07,7.447078154226782462e-08,2.087014706807118078e-06,-1.669188728530452502e-06,9.289701556120212930e-07,-3.281848252984499917e-07,-2.058746621696499265e-07,-5.077459794159360077e-07,4.771338739121705274e-07,-1.894412228203149804e-07,6.832666109586987709e-07,6.521104066810684063e-07,-2.638182551864344520e-06,1.808627213948208668e-07,-2.701719725951373096e-07,5.406121726368354339e-07,-2.285225310783574764e-08,5.336129428230910348e-07,-1.600894389175722355e-07,1.019947521049059386e-07,-2.565808755506163445e-07,-3.262642516133086842e-07,1.086195757178273158e-06,-2.024515863719407847e-06,9.274910593208106375e-07,5.959344316794978072e-08,6.617905528207561747e-07,-4.118424399555644109e-07,-3.647354923667713274e-09,1.886481834194318488e-06,-2.010717575325535924e-06,6.409974264834133125e-07,-1.428136667350115730e-07,-6.887541592377788993e-07,-6.895558108507986800e-07,1.797935417544730822e-07,1.443405048338252776e-07,5.296419844121902108e-09,1.023396697518199088e-06,-6.764703561427905274e-07,8.591142678370499643e-07,-2.458716637265134613e-07,-1.536413109354152026e-07,1.772224097726447122e-07,-1.008716203915314589e-06,2.201355562108141498e-07,-2.221717633871315908e-07,5.828623146253915788e-07,-2.101515208286771284e-07,3.111133390108710063e-07,1.624812650161908422e-07,1.106362630941120176e-08,-5.244666371459890010e-07,1.664611042124899980e-07,8.937683867568732884e-08,6.107045713074187171e-08,2.636777409209401687e-07,-2.051704955756886681e-07,-3.563893589619989599e-07,-1.775325082247943594e-07,1.230375782584456283e-08,2.845743251367536600e-07,-1.233380979218302415e-07,9.342793751166801730e-08,-6.020385933143781722e-08
-3.798093354285646544e-06,3.741680325541273951e-07,-5.195464960156784326e-07,-8.913466976062695828e-08,8.452227911698103665e-07,1.228833490277189130e-06,-5.656231589190777521e-06,1.484014784802737816e-05,-6.569479335343343592e-06,1.336969344255880861e-07,-6.646738249848809785e-07,1.400795932770633391e-06,1.499453820591965582e-07,-6.476836971549724109e-07,-3.419979933907447596e-07,1.366574738298062446e-06,2.789302246690985249e-07,-1.382498238989876014e-06,-1.986899855804275135e-06,3.890473829536048290e-06,-7.187987803922906297e-06,2.742965232888445995e-06,-1.755633698502095693e-07,1.193041732083019212e-06,-1.213764364495516007e-06,-2.880032249265183934e-07,4.888723111060441062e-07,2.700515518427271356e-07,2.829281496047969449e-07,2.138697544120880169e-08,-4.196481314147451551e-07,-1.030483937704488513e-06,8.690452293551336187e-07,-8.372963340647662065e-07,7.740633253298780421e-08,-5.436496045502433166e-07,1.410897726614148780e-06,-7.614451153963973311e-07,-3.071650859682563606e-07,-3.044660793707998860e-07,5.051012330743635263e-07,-4.975730171823814006e-07,-1.586551928496501155e-06,2.050720723618425119e-06,-1.024838856336651382e-06,5.432858201620224414e-07,-2.218695642387970050e-07,-1.361959008389987127e-08,-2.175746289072040783e-08,-3.647465249396007551e-07,-2.676864220575964681e-07,7.168596602001288573e-07,7.917100060067447467e-08,6.638189331015861090e-07,-2.814661273359449381e-07,-4.541316063106356814e-07,3.791121639133219799e-07,-3.361118577269234865e-07,1.021681248034499177e-07,3.976994929414183889e-07,9.513635415096418283e-07,9.483309194193881615e-07,-1.356405482031740472e-06,1.035529229173998055e-06,-2.239199500838011119e-07,6.276594139638903786e-09,-2.150898990522617276e-07,4.900447920967065241e-07,-5.005791156596827777e-07,-1.405284987207498488e-06,-3.802709868380505663e-07,1.138780610545151437e-06,-7.341287279878364098e-07,9.248640889658140623e-07,-2.588269921322496789e-07,-2.179177693322531358e-07,2.215846026972290502e-07,7.289206269710917082e-07,-1.548272345209880910e-07,7.728748459016241784e-07,-1.058792849383459152e-06,-4.089812359723646339e-07,-7.202824027629061839e-08,8.557343621233609729e-07,-6.068147797266848023e-07,-4.196839072021067146e-07,2.586817181635908837e-07,1.099437713443666665e-06,-3.517330736562263521e-07,-5.315413447963089735e-07,-1.453548376971265497e-07,2.203461408256577911e-07,3.516140338516655575e-07,-1.339462283341211527e-07,-3.408502836971249560e-07,-4.105473153386935699e-07,-1.562316853122145191e-08,3.291833633815881941e-07,1.454359954982881626e-07,-8.989588070343494735e-07,-2.504370845691141463e-08,-1.261904295697051106e-07,-2.844063499254875554e-07,4.803880677737082745e-07,-1.201233768007403624e-06
6.157053727915987630e-06,-4.270440167200285526e-06,-4.744218118274022050e-07,-4.872154546135843321e-07,4.172499703845163812e-07,-1.811694336163335796e-07,1.370960746939286054e-06,-6.569479335343343592e-06,1.246737685561058016e-05,-3.255131573484098011e-06,-2.696807797529789749e-07,-1.139925305186922258e-06,5.838506557554916323e-07,-2.724116732757809906e-06,4.828915436951090236e-06,-1.030110180384136822e-06,1.105756405589686555e-06,-7.636694804184679734e-07,-5.510180292818924231e-07,-3.930881678122934819e-07,2.794787276495644207e-06,-4.823523149526641541e-06,1.132780814039993982e-06,4.089240139287595931e-07,2.440999600052544986e-07,-1.109278769482839987e-06,3.140473002823710260e-06,-2.500406335020346182e-06,7.176368324643243854e-08,4.604230622300936210e-07,1.000342420418493476e-06,6.090778531360841469e-07,-8.267011320634794429e-07,2.790927612892543641e-06,-2.426972838178222248e-06,2.432267507583606935e-06,-4.735074900223428334e-07,1.540884922722252585e-06,-1.256029383575307415e-06,-1.248660522429321243e-07,-6.042637227839515327e-07,-1.874391113471046991e-07,9.071146136251683691e-07,-1.007246630875955973e-06,-4.978538562553592970e-07,1.390638864411582546e-07,7.208656740787224478e-07,1.524702661652805863e-07,-8.576729878994130535e-07,1.380102199211724739e-06,3.859550070893900766e-07,6.166144191058533398e-07,-2.255998663608923091e-07,-2.781056831500280147e-07,-4.928682406858370323e-07,5.245569067224804381e-07,-6.028432345151610930e-07,5.233959499231309570e-09,2.869994938167324376e-07,-6.596112606183499132e-07,6.573194210800404609e-07,-1.955444519510294761e-06,1.050983207595971897e-06,-9.474291160961825800e-07,1.645858970934550527e-06,-1.119163477045799267e-06,-1.410660825778743916e-07,-1.451086114555842387e-07,-2.115289691482090683e-07,3.926795932068777908e-07,1.264515997325366989e-06,-1.263735552745010870e-06,2.950920415349900555e-07,-2.599661256397519580e-07,7.199329281935534826e-07,-2.622610303463400175e-07,3.788163113807417982e-07,-2.772685424725562922e-07,-1.145619042770731931e-06,-3.476305012535607033e-07,2.835757893712781782e-07,1.291064614833595170e-06,-4.305062431501139700e-07,-5.970655517871975275e-07,2.336494808951109795e-06,-8.471405114246666400e-07,-7.075164802028615204e-08,-2.095614014387155584e-06,1.457274091180477458e-06,-1.319839430848490627e-06,8.577976730362621101e-07,-6.222586878333742132e-08,8.706931469842734607e-07,1.435847746233378447e-07,9.171107426009223657e-08,-2.658991601717146043e-08,-3.662031199334323412e-07,-7.135891964309727139e-07,1.450690132830950681e-07,3.027320499441072438e-07,4.527002059320911220e-07,3.647166690074804124e-08,-1.877003710212227437e-07,-4.782976864202973365e-07,9.743640722952755254e-07
2.402783845975541025e-07,3.547469242324034695e-08,5.444174555461988529e-07,3.980146040814074634e-07,-5.979369923359017282e-08,-1.656615651948142179e-07,-4.843054931440392063e-07,1.336969344255880861e-07,-3.255131573484098011e-06,7.086124729036718067e-06,-3.694612269636292943e-06,6.202100081257261547e-07,6.144476459521725332e-07,2.972013800214343979e-07,1.186620439390531421e-07,1.828826608459680892e-07,-6.387009693708646306e-07,-1.594503105601825410e-07,2.596836335335071462e-07,6.440010621766672341e-09,-1.688891011050499461e-07,1.162765469322034201e-06,-1.377193422609994785e-06,1.228793807180499624e-06,-6.161813805961155625e-07,-5.559384664277278499e-07,-6.919831484086426452e-07,2.451664090211206962e-06,-4.215461122441934222e-08,3.836514081440240260e-07,-1.436943319802053669e-06,-2.968626331242895862e-07,5.801399104154290261e-08,-2.409586984563676693e-06,2.405183607546787087e-06,-2.655973500594853950e-06,-3.370124847170342307e-07,-7.209041234263126128e-07,1.696221988880516043e-06,8.249589109568960123e-09,3.896946397857194984e-07,1.201290772556213264e-07,-3.540051067351794539e-07,5.792499382501563469e-07,1.445088507541332313e-07,4.749618034332075248e-08,-7.785037092671495832e-07,2.263257028199235673e-07,8.580599451656005074e-08,-1.544520497628448385e-07,-5.499437232008043194e-07,-3.172647288255255317e-07,5.855433562055021427e-07,-4.816338015427820771e-07,5.465141960201289065e-07,-6.982547279317022981e-07,6.281302025709054395e-07,-3.963483278436518481e-07,-4.896717035679877104e-08,4.517282922238517701e-08,-7.883607879284767493e-07,1.065292361216887147e-06,-1.960928204051773003e-07,1.635893774750147782e-06,-1.792554183202952827e-06,1.287333133745861171e-06,1.906697929215904674e-07,7.304790040755791622e-07,-9.065513367508204902e-08,-4.895768389574786172e-07,-6.030381788820626171e-07,3.021442000245781099e-07,1.664290192657223389e-07,3.672045769116765252e-08,-7.569548408884666155e-07,2.561824840506473485e-07,1.014166918201935882e-07,4.325431494599970398e-07,-2.298880466571777996e-07,-3.682478278039785645e-07,3.838713594894681153e-07,4.266005191767665101e-07,-1.568571492627603115e-07,-4.418304729664605145e-07,-1.366097696194169853e-06,1.315339367838692536e-06,-1.454384480580541482e-07,1.047624737967977802e-06,1.344490245473450898e-07,1.151124128243066076e-07,-2.947088840133768719e-07,-1.105049742536605777e-06,-7.288534268344954355e-07,-6.021512537692207100e-07,6.248096551682826962e-07,1.092419747238764472e-06,2.905472031456147934e-07,9.695729489750985247e-07,-6.986176089004858052e-07,-3.981332763498836920e-07,-3.879142930902183719e-07,1.972029027860549239e-07,9.018008777526609768e-07,-4.977981160709235169e-07,4.870940869662761296e-07
